,ASSET,LATITUDE,LONGITUDE,TIME,SPEED,HEADING,REASONS,DISTANCE_TRAVELED,ODOMETER,LOADTS,REASONS_TEXT,ID_HAM_PVMNT_PLYGN,PPOLYLABEL,STREETFROM,STREETTO,ASSETNHOOD
75236,258,39.139316,-84.53319,07/01/2021 02:52:07 PM,0.0,SSE,9,0.0,3278.6,07/01/2021 02:52:07 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
75007,258,39.13961,-84.533403,07/01/2021 02:52:29 PM,5.8,NWW,10,0.0,3278.6,07/01/2021 02:52:32 PM,Motion Start,,,,,
75222,258,39.139659,-84.533438,07/01/2021 02:52:33 PM,0.0,NWW,9,0.0,3278.6,07/01/2021 02:52:35 PM,Motion Stop,,,,,
1448,258,39.139607,-84.533395,07/01/2021 02:52:51 AM,4.2,NE,10,0.0,3277.5,07/01/2021 02:52:55 AM,Motion Start,,,,,
1447,258,39.139654,-84.533353,07/01/2021 02:52:55 AM,0.0,NE,9,0.0,3277.5,07/01/2021 02:52:58 AM,Motion Stop,,,,,
1451,258,39.139586,-84.533241,07/01/2021 02:58:14 AM,4.4,E,10,0.0,3277.5,07/01/2021 02:59:00 AM,Motion Start,,,,,
1450,258,39.139476,-84.53321,07/01/2021 02:58:29 AM,0.0,NEE,9,0.0,3277.5,07/01/2021 02:59:01 AM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
76286,258,39.139477,-84.533399,07/01/2021 02:59:18 PM,3.6,NW,10,0.0,3278.7,07/01/2021 02:59:29 PM,Motion Start,,,,,
75826,258,39.139489000000005,-84.533426,07/01/2021 02:59:22 PM,0.0,NW,9,0.0,3278.7,07/01/2021 02:59:29 PM,Motion Stop,,,,,
75883,258,39.13942,-84.533527,07/01/2021 03:01:46 PM,2.3,NW,10,0.0,3278.7,07/01/2021 03:01:51 PM,Motion Start,,,,,
75708,258,39.139295000000004,-84.53339,07/01/2021 03:01:55 PM,0.0,SSW,9,0.0,3278.7,07/01/2021 03:01:57 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
1461,258,39.139494,-84.533284,07/01/2021 03:11:22 AM,6.5,NE,10,0.0,3277.5,07/01/2021 03:43:42 AM,Motion Start,,,,,
1454,258,39.139493,-84.53327900000001,07/01/2021 03:11:32 AM,0.0,NEE,9,0.0,3277.5,07/01/2021 03:43:44 AM,Motion Stop,,,,,
1452,258,39.139516,-84.533373,07/01/2021 03:17:12 AM,1.7,NEE,10,0.0,3277.5,07/01/2021 03:43:44 AM,Motion Start,,,,,
1464,258,39.139519,-84.53339799999999,07/01/2021 03:17:17 AM,0.0,NEE,9,0.0,3277.5,07/01/2021 03:43:44 AM,Motion Stop,,,,,
1460,258,39.139438,-84.53349200000001,07/01/2021 03:28:02 AM,4.0,NW,10,0.0,3277.5,07/01/2021 03:43:44 AM,Motion Start,,,,,
1458,258,39.139454,-84.533501,07/01/2021 03:28:05 AM,0.0,NW,9,0.0,3277.5,07/01/2021 03:43:44 AM,Motion Stop,,,,,
1459,258,39.139407,-84.53361600000001,07/01/2021 03:29:12 AM,6.1,NW,10,0.0,3277.5,07/01/2021 03:43:44 AM,Motion Start,,,,,
1463,258,39.13946,-84.533658,07/01/2021 03:29:22 AM,0.0,W,9,0.0,3277.5,07/01/2021 03:43:44 AM,Motion Stop,,,,,
1455,258,39.139402000000004,-84.533582,07/01/2021 03:32:46 AM,1.4,SWW,10,0.0,3277.5,07/01/2021 03:43:44 AM,Motion Start,,,,,
1462,258,39.139386,-84.533571,07/01/2021 03:32:48 AM,0.0,SWW,9,0.0,3277.5,07/01/2021 03:43:44 AM,Motion Stop,,,,,
1465,258,39.139575,-84.533474,07/01/2021 03:38:21 AM,4.2,E,10,0.1,3277.5,07/01/2021 03:43:44 AM,Motion Start,,,,,
1457,258,39.139584,-84.533433,07/01/2021 03:38:25 AM,0.0,E,9,0.1,3277.5,07/01/2021 03:43:44 AM,Motion Stop,,,,,
1456,258,39.139544,-84.533436,07/01/2021 03:41:19 AM,3.0,NNW,10,0.1,3277.5,07/01/2021 03:43:44 AM,Motion Start,,,,,
1453,258,39.139508,-84.533441,07/01/2021 03:41:22 AM,0.0,NW,9,0.1,3277.5,07/01/2021 03:43:44 AM,Motion Stop,,,,,
1466,258,39.139547,-84.533331,07/01/2021 04:23:19 AM,2.6,NEE,10,0.0,3277.5,07/01/2021 04:24:47 AM,Motion Start,,,,,
1467,258,39.139546,-84.533348,07/01/2021 04:23:23 AM,0.0,NEE,9,0.0,3277.5,07/01/2021 04:24:48 AM,Motion Stop,,,,,
1293,258,39.139542999999996,-84.533378,07/01/2021 04:28:17 AM,3.6,N,10,0.0,3277.5,07/01/2021 04:28:20 AM,Motion Start,,,,,
